filename,n,greedy_cost,min_cost_flow_cost,greedy_time,min_cost_flow_time,priority_cost,priority_time
input/fake_instances/fake_377_7.csv,377,3420.04,2396.85,0.596583,39.9423,2632.93,34.5515
input/fake_instances/fake_253_3.csv,253,2657.58,1832.78,0.289375,15.5793,1991.32,14.9259
input/fake_instances/fake_332_7.csv,332,2497.75,1701,0.475375,26.8693,1865.7,26.995
input/fake_instances/fake_216_3.csv,216,2023.13,1445.55,0.218625,10.4669,1558.6,11.6316
input/fake_instances/fake_205_9.csv,205,2061.38,1408.1,0.197041,9.41021,1543.17,9.71696
input/fake_instances/fake_314_4.csv,314,2793.17,1912.17,0.426625,23.1948,2097.78,24.392
input/fake_instances/fake_230_0.csv,230,2831.58,1846.75,0.254583,11.9005,2005.43,11.7947
input/fake_instances/fake_240_9.csv,240,2168.05,1527.68,0.261042,11.3388,1684.58,12.8082
input/fake_instances/fake_351_4.csv,351,2611.89,1890.68,0.518125,24.4165,2092.76,26.973
input/fake_instances/fake_169_5.csv,169,1963.79,1464.26,0.141,6.10304,1552.1,6.70775
input/fake_instances/fake_275_0.csv,275,2937.2,2011.02,0.353833,17.2737,2218.39,17.8648
input/fake_instances/fake_461_1.csv,461,2816.03,2068.66,0.825125,48.3114,2234.07,44.5683
input/fake_instances/fake_194_5.csv,194,2216.16,1446.73,0.1915,8.05133,1554.3,7.86521
input/fake_instances/fake_288_0.csv,288,2460.79,1643.53,0.368584,21.6864,1782.1,18.323
input/fake_instances/fake_454_8.csv,454,3201.83,2295.89,0.764958,51.1741,2514.53,47.3712
input/fake_instances/fake_424_1.csv,424,3097.55,2144.49,0.73225,37.8373,2310.15,38.6372
input/fake_instances/fake_411_8.csv,411,2972.33,2082.11,0.729458,45.5541,2282.15,39.2627
input/fake_instances/fake_402_2.csv,402,3047.27,2008.09,0.667792,36.082,2218.89,37.4483
input/fake_instances/fake_447_2.csv,447,3704.21,2588.15,0.831334,43.7218,2855.61,58.3672
input/fake_instances/fake_79_5.csv,79,1064.78,832.092,0.036459,2.17292,900.061,1.448
input/fake_instances/fake_152_3.csv,152,1690.16,1277.66,0.116166,5.22471,1383.33,5.76896
input/fake_instances/fake_99_0.csv,99,977.401,758.994,0.054583,1.95142,812.062,2.24662
input/fake_instances/fake_117_3.csv,117,1590.65,1184.05,0.077625,3.67792,1262.11,3.12312
input/fake_instances/fake_131_0.csv,131,1569.21,1180.37,0.095625,3.32967,1301.1,4.16721
input/fake_instances/fake_309_1.csv,309,2376.04,1710.26,0.482208,19.6126,1852.89,23.7142
input/fake_instances/fake_104_9.csv,104,1615.82,1220.42,0.062792,2.26271,1313.51,3.00092
input/fake_instances/fake_174_0.csv,174,2364.34,1776.75,0.158416,6.58237,1930.83,6.95846
input/fake_instances/fake_268_5.csv,268,1855.76,1354.05,0.297834,19.969,1463.88,16.3732
input/fake_instances/fake_481_4.csv,481,3683.54,2528.31,0.901916,59.3542,2784.62,57.6416
input/fake_instances/fake_379_8.csv,379,2726.49,1891.09,0.577125,35.3433,2024.95,33.5786
input/fake_instances/fake_141_9.csv,141,1683.86,1236.1,0.102708,4.75617,1320.22,5.70937
input/fake_instances/fake_30_8.csv,30,617.889,508.907,0.008792,0.278,524.068,0.245333
input/fake_instances/fake_297_7.csv,297,2816.99,1869.93,0.390416,18.504,2085.45,21.5366
input/fake_instances/fake_75_8.csv,75,1000.1,771.198,0.035166,1.17658,828.212,1.24612
input/fake_instances/fake_40_1.csv,40,684.728,555.01,0.01375,0.379916,608.724,0.406833
input/fake_instances/fake_458_5.csv,458,4033.62,2803.47,0.830875,68.8445,3060.5,53.63
input/fake_instances/fake_66_2.csv,66,774.231,623.399,0.02675,1.01379,653.606,0.99675
input/fake_instances/fake_198_8.csv,198,1596.27,1140.26,0.182916,8.69217,1221.89,9.27583
input/fake_instances/fake_395_0.csv,395,2786.61,1953.65,0.644,33.1262,2113.02,33.5812
input/fake_instances/fake_23_2.csv,23,545.004,427.788,0.005709,0.142083,459.012,0.12775
input/fake_instances/fake_108_4.csv,108,1135.99,790.159,0.060875,2.55029,851.898,2.26213
input/fake_instances/fake_214_1.csv,214,2010.78,1379.19,0.211208,8.23971,1524.41,10.5981
input/fake_instances/fake_330_5.csv,330,2402.4,1755.7,0.451542,22.5257,1886.25,26.1368
input/fake_instances/fake_221_8.csv,221,2203.6,1556.84,0.234042,9.61363,1701.82,10.4918
input/fake_instances/fake_251_1.csv,251,2510.71,1671.8,0.288584,15.1921,1821.47,13.34
input/fake_instances/fake_375_5.csv,375,3277.17,2322.03,0.617875,31.2149,2578.63,36.2965
input/fake_instances/fake_86_7.csv,86,1478.14,1121.38,0.044666,2.13171,1235.06,1.92371
input/fake_instances/fake_264_8.csv,264,3103.76,2185.97,0.348375,15.9466,2461.46,16.6418
input/fake_instances/fake_277_2.csv,277,2202.27,1468.56,0.344583,14.5537,1612.04,16.8694
input/fake_instances/fake_353_6.csv,353,2970.23,1966.9,0.513833,36.7728,2154.95,28.1842
input/fake_instances/fake_232_2.csv,232,2062.93,1433.44,0.584083,21.7782,1560.03,17.5929
input/fake_instances/fake_316_6.csv,316,2366.16,1621.36,0.771667,24.2291,1751.21,29.5133
input/fake_instances/fake_18_4.csv,18,404.609,354.178,0.004125,0.159042,369.508,0.115834
input/fake_instances/fake_426_3.csv,426,3864.8,2706.59,0.805375,42.4295,2970.42,50.265
input/fake_instances/fake_196_7.csv,196,2244.16,1529.84,0.194042,8.437,1642.48,9.46054
input/fake_instances/fake_463_3.csv,463,3223.73,2150.14,0.821917,50.9509,2365.2,50.7321
input/fake_instances/fake_388_5.csv,388,2916.9,1989.98,0.623042,30.4408,2143.77,32.3076
input/fake_instances/fake_470_9.csv,470,3369.43,2223.56,0.847333,50.3981,2455.76,52.2781
input/fake_instances/fake_299_8.csv,299,2612.43,1801.31,0.405417,22.5538,1953.51,20.9394
input/fake_instances/fake_445_0.csv,445,3604.7,2397.71,0.811167,54.8458,2660.53,45.6983
input/fake_instances/fake_435_9.csv,435,3227.38,2246.31,0.77525,43.9896,2468.04,42.8671
input/fake_instances/fake_400_0.csv,400,3938.12,2813.8,0.725459,36.3049,3092.19,37.6816
input/fake_instances/fake_120_8.csv,120,1912.58,1396.6,0.079583,3.90204,1509.27,3.43788
input/fake_instances/fake_318_9.csv,318,2641.73,1751.77,0.450959,20.9056,1878.32,20.6657
input/fake_instances/fake_115_1.csv,115,1576.9,1029.8,0.074084,2.80042,1133.84,3.56742
input/fake_instances/fake_209_4.csv,209,2610.08,1851.98,0.231708,9.30462,2003.34,9.76104
input/fake_instances/fake_165_8.csv,165,1804.31,1211.07,0.127166,5.77637,1326.28,5.83904
input/fake_instances/fake_368_0.csv,368,3341.3,2385.72,0.595083,30.9735,2533.26,36.9434
input/fake_instances/fake_150_1.csv,150,1530.71,1108.64,0.112292,5.26788,1178.16,5.66075
input/fake_instances/fake_483_6.csv,483,3722.31,2537.29,0.882583,61.7053,2749.66,58.488
input/fake_instances/fake_88_8.csv,88,1218.34,942.968,0.044625,1.5825,985.37,1.75383
input/fake_instances/fake_176_2.csv,176,1652.4,1150.53,0.140417,6.7,1220.81,7.26679
input/fake_instances/fake_133_2.csv,133,1672.03,1202.57,0.093208,4.42837,1289.33,4.29133
input/fake_instances/fake_60_4.csv,60,1340.31,1017.1,0.024667,1.325,1114.22,0.726542
input/fake_instances/fake_393_6.csv,393,2792.52,1799.39,0.61975,39.7058,1935.11,41.26
input/fake_instances/fake_25_4.csv,25,649.148,523.453,0.00725,0.1625,546.175,0.150916
input/fake_instances/fake_408_9.csv,408,3387.02,2565.61,0.698875,36.0975,2794.91,39.1035
input/fake_instances/fake_478_0.csv,478,4448.91,3254.3,0.917459,65.7904,3587.28,52.485
input/fake_instances/fake_291_1.csv,291,3199.28,2258.28,0.404209,20.6176,2498.77,19.6875
input/fake_instances/fake_46_7.csv,46,1048.14,869.622,0.016916,0.9395,938.59,0.598333
input/fake_instances/fake_271_4.csv,271,2319.06,1708.63,0.328917,15.7354,1826.92,16.976
input/fake_instances/fake_498_5.csv,498,3009.94,2038.32,0.91,61.181,2204.52,60.0025
input/fake_instances/fake_360_9.csv,360,2579.27,1744.75,0.548125,36.9945,1894.22,30.1015
input/fake_instances/fake_355_0.csv,355,2943.73,1840.23,0.5445,38.3751,2000.26,37.86
input/fake_instances/fake_158_8.csv,158,1791.28,1224.85,0.117166,5.37704,1338.95,6.71158
input/fake_instances/fake_234_4.csv,234,2248.75,1453.95,0.2575,11.7701,1582.47,11.3042
input/fake_instances/fake_128_1.csv,128,2239,1880.36,0.101458,4.26617,2024.09,3.77292
input/fake_instances/fake_325_9.csv,325,3241.49,2235.1,0.491792,25.5565,2498.28,31.3796
input/fake_instances/fake_310_0.csv,310,2491.91,1684.13,0.411333,22.245,1818.23,24.7137
input/fake_instances/fake_212_7.csv,212,1751.93,1215.49,0.210833,10.025,1298.73,9.99246
input/fake_instances/fake_336_3.csv,336,2739.34,1972.37,0.499917,25.8201,2164.92,26.4142
input/fake_instances/fake_257_7.csv,257,2418.81,1610.3,0.304916,15.2069,1738.79,14.4345
input/fake_instances/fake_373_3.csv,373,3324.8,2396.91,0.660084,36.5781,2631.72,31.9123
input/fake_instances/fake_80_1.csv,80,1068.16,843.446,0.040208,1.53996,913.243,1.50083
input/fake_instances/fake_48_8.csv,48,875.224,710.419,0.019459,0.938208,789.712,0.65
input/fake_instances/fake_443_6.csv,443,3312.04,2232.11,0.823334,47.0979,2438.16,42.832
input/fake_instances/fake_38_1.csv,38,831.767,629.111,0.012375,0.319375,675.659,0.33475
input/fake_instances/fake_406_6.csv,406,3315.95,2270.62,0.698208,42.3625,2454.21,39.7439
input/fake_instances/fake_420_5.csv,420,3391.38,2285.88,0.726916,38.453,2558.53,40.0598
input/fake_instances/fake_190_1.csv,190,1903.38,1274.04,0.16525,7.21925,1376.59,10.3502
input/fake_instances/fake_465_5.csv,465,3501.47,2458.87,0.867875,49.9552,2675.43,54.6285
input/fake_instances/fake_259_8.csv,259,2316.79,1514.6,0.307375,13.7926,1652.84,14.761
input/fake_instances/fake_348_5.csv,348,2497.92,1738.74,0.49825,29.0646,1850.53,27.2936
input/fake_instances/fake_485_0.csv,485,3104.9,2088.28,0.858833,49.4303,2271.52,60.4311
input/fake_instances/fake_170_4.csv,170,2158.85,1532.99,0.147708,6.13525,1661.98,5.97396
input/fake_instances/fake_229_1.csv,229,2564.67,1790.47,0.249083,13.1048,1982.55,11.9108
input/fake_instances/fake_135_4.csv,135,1658.19,1242.84,0.099875,3.55225,1352.99,4.534
input/fake_instances/fake_8_1.csv,8,356.499,304.148,0.00175,0.035917,312.216,0.027875
input/fake_instances/fake_113_7.csv,113,1409.74,1048.65,0.07725,2.83292,1142.8,2.77383
input/fake_instances/fake_156_7.csv,156,1343.37,1056.04,0.113916,4.69467,1135.14,5.59462
input/fake_instances/fake_27_6.csv,27,540.664,467.317,0.007625,0.1965,499.058,0.175625
input/fake_instances/fake_419_1.csv,419,3406.49,2285.4,0.73725,48.9922,2495.24,46.879
input/fake_instances/fake_391_4.csv,391,2585.63,1892.49,0.622583,35.9825,2016.46,34.5601
input/fake_instances/fake_469_8.csv,469,3265.34,2151.03,0.819708,49.2574,2357.3,52.2053
input/fake_instances/fake_62_6.csv,62,983.709,768.079,0.024667,1.25238,864.817,0.935458
input/fake_instances/fake_280_9.csv,280,3362.3,2303.65,0.398166,16.6472,2525.17,18.6955
input/fake_instances/fake_44_5.csv,44,652.295,498.964,0.015583,0.405417,527.818,0.509917
input/fake_instances/fake_293_3.csv,293,2186.02,1507.85,0.360167,18.3098,1618.59,18.4857
input/fake_instances/fake_312_2.csv,312,2964.43,2135.57,0.468875,23.3006,2342.49,21.2707
input/fake_instances/fake_236_6.csv,236,2237.63,1475.22,0.247125,12.8918,1574.43,12.7679
input/fake_instances/fake_357_2.csv,357,2754.64,1908.4,0.530708,33.6733,2076.23,28.0564
input/fake_instances/fake_273_6.csv,273,1996.87,1460.04,0.351709,30.0656,1578.79,33.5168
input/fake_instances/fake_91_9.csv,91,1257.04,922.432,0.0495,4.06929,983.262,5.10575
input/fake_instances/fake_82_3.csv,82,901.798,716.223,0.03925,2.16371,741.224,2.19475
input/fake_instances/fake_371_1.csv,371,2634.63,1878.17,0.553792,33.2399,2082.94,38.0691
input/fake_instances/fake_344_8.csv,344,2553.35,1739.77,0.493292,28.9775,1868.55,29.5487
input/fake_instances/fake_255_5.csv,255,2580.77,1869.52,0.295375,13.8953,2014.77,14.7178
input/fake_instances/fake_149_0.csv,149,1585.87,1057.05,0.108083,4.62808,1135.9,5.51346
input/fake_instances/fake_139_9.csv,139,1653.93,1059.76,0.103333,4.52021,1159.01,4.16075
input/fake_instances/fake_334_1.csv,334,2876.65,1999.6,0.486417,26.7232,2159.8,25.7108
input/fake_instances/fake_301_8.csv,301,2729.99,1974.05,0.413709,22.0877,2161.02,19.0613
input/fake_instances/fake_210_5.csv,210,2012.63,1428.66,0.202584,9.43083,1539.83,10.4819
input/fake_instances/fake_404_4.csv,404,3252.8,2190.94,0.672958,36.6915,2438.45,48.7927
input/fake_instances/fake_441_4.csv,441,3223.88,2329.23,0.760917,46.9967,2544.91,42.0598
input/fake_instances/fake_181_9.csv,181,2148.25,1557.24,0.160958,6.62479,1745.68,7.26233
input/fake_instances/fake_467_7.csv,467,3312.61,2127.02,0.815375,47.6573,2313.36,51.1428
input/fake_instances/fake_192_3.csv,192,1770.16,1275.35,0.176709,8.00413,1392.98,9.00925
input/fake_instances/fake_59_0.csv,59,890.584,627.122,0.023291,0.811166,648.711,1.02058
input/fake_instances/fake_422_7.csv,422,3791.99,2543.48,0.754208,49.1237,2844.75,42.4588
input/fake_instances/fake_29_9.csv,29,589.32,470.581,0.008417,0.192,493.829,0.235458
input/fake_instances/fake_137_6.csv,137,1451.43,1056.48,0.092833,4.51562,1128.52,4.57946
input/fake_instances/fake_172_6.csv,172,2218.69,1530.55,0.152708,7.88612,1621.69,6.62029
input/fake_instances/fake_487_2.csv,487,4983.61,3494.83,0.936917,61.7869,3855.42,63.6835
input/fake_instances/fake_248_0.csv,248,2786.96,2009.46,0.289375,16.1123,2185.11,16.528
input/fake_instances/fake_154_5.csv,154,2207.36,1614.05,0.12625,6.36717,1827.76,5.6465
input/fake_instances/fake_494_8.csv,494,3721.5,2596.74,0.960041,67.493,2838.38,66.412
input/fake_instances/fake_111_5.csv,111,1663.41,1304.14,0.067917,2.86946,1421.84,3.13692
input/fake_instances/fake_329_4.csv,329,3139.6,2082.12,0.4715,25.9396,2289.61,25.6774
input/fake_instances/fake_238_9.csv,238,2239.85,1437.63,0.281875,12.4659,1591.7,11.546
input/fake_instances/fake_487_0.csv,487,4983.61,3494.83,0.95175,60.1115,3855.42,62.2036
input/fake_instances/fake_172_4.csv,172,2218.69,1530.55,0.149167,7.788,1621.69,6.69046
input/fake_instances/fake_137_4.csv,137,1451.43,1056.48,0.091625,4.73508,1128.52,4.44904
input/fake_instances/fake_329_6.csv,329,3139.6,2082.12,0.460083,25.6322,2289.61,26.1043
input/fake_instances/fake_111_7.csv,111,1663.41,1304.14,0.069917,2.97929,1421.84,3.09867
input/fake_instances/fake_248_2.csv,248,2786.96,2009.46,0.288583,16.2059,2185.11,16.8563
input/fake_instances/fake_154_7.csv,154,2207.36,1614.05,0.12475,5.75783,1827.76,5.22417
input/fake_instances/fake_441_6.csv,441,3223.88,2329.23,0.761375,47.6115,2544.91,43.3578
input/fake_instances/fake_404_6.csv,404,3252.8,2190.94,0.672459,36.9252,2438.45,48.9374
input/fake_instances/fake_422_5.csv,422,3791.99,2543.48,0.742083,49.4808,2844.75,41.9847
input/fake_instances/fake_59_2.csv,59,890.584,627.122,0.023333,1.00842,648.711,0.9005
input/fake_instances/fake_192_1.csv,192,1770.16,1275.35,0.1775,8.07521,1392.98,9.16762
input/fake_instances/fake_467_5.csv,467,3312.61,2127.02,0.818375,46.8318,2313.36,50.4906
input/fake_instances/fake_273_4.csv,273,1996.87,1460.04,0.317583,16.7342,1578.79,19.1307
input/fake_instances/fake_362_9.csv,362,3343.4,2270.22,0.561083,26.6485,2525.85,31.5822
input/fake_instances/fake_357_0.csv,357,2754.64,1908.4,0.522375,33.5181,2076.23,27.719
input/fake_instances/fake_236_4.csv,236,2237.63,1475.22,0.247291,13.136,1574.43,13.2374
input/fake_instances/fake_327_9.csv,327,3093.5,2049.96,0.473291,26.4626,2226.19,27.3131
input/fake_instances/fake_312_0.csv,312,2964.43,2135.57,0.462792,23.6743,2342.49,20.8183
input/fake_instances/fake_210_7.csv,210,2012.63,1428.66,0.203083,8.7335,1539.83,10.5042
input/fake_instances/fake_334_3.csv,334,2876.65,1999.6,0.492542,26.8699,2159.8,25.4239
input/fake_instances/fake_255_7.csv,255,2580.77,1869.52,0.31175,13.6638,2014.77,14.8294
input/fake_instances/fake_149_2.csv,149,1585.87,1057.05,0.107167,4.68392,1135.9,5.02912
input/fake_instances/fake_371_3.csv,371,2634.63,1878.17,0.546375,31.7419,2082.94,36.5828
input/fake_instances/fake_82_1.csv,82,901.798,716.223,0.038333,1.82429,741.224,1.44162
input/fake_instances/fake_62_4.csv,62,983.709,768.079,0.025208,1.11058,864.817,0.8915
input/fake_instances/fake_391_6.csv,391,2585.63,1892.49,0.615958,36.1822,2016.46,34.8507
input/fake_instances/fake_419_3.csv,419,3406.49,2285.4,0.725375,49.5332,2495.24,46.1325
input/fake_instances/fake_27_4.csv,27,540.664,467.317,0.007625,0.186,499.058,0.171917
input/fake_instances/fake_293_1.csv,293,2186.02,1507.85,0.361541,18.2195,1618.59,18.4922
input/fake_instances/fake_44_7.csv,44,652.295,498.964,0.014375,0.41975,527.818,0.492917
input/fake_instances/fake_229_3.csv,229,2564.67,1790.47,0.251791,13.038,1982.55,11.533
input/fake_instances/fake_135_6.csv,135,1658.19,1242.84,0.10025,4.13179,1352.99,4.80783
input/fake_instances/fake_170_6.csv,170,2158.85,1532.99,0.147666,6.06175,1661.98,5.84329
input/fake_instances/fake_485_2.csv,485,3104.9,2088.28,0.857208,50.517,2271.52,61.6523
input/fake_instances/fake_348_7.csv,348,2497.92,1738.74,0.502292,29.7734,1850.53,27.8599
input/fake_instances/fake_156_5.csv,156,1343.37,1056.04,0.114042,4.93708,1135.14,5.62325
input/fake_instances/fake_496_8.csv,496,3811.5,2602.88,0.950167,68.9545,2859.08,54.3657
input/fake_instances/fake_113_5.csv,113,1409.74,1048.65,0.067084,3.06642,1142.8,2.82908
input/fake_instances/fake_8_3.csv,8,356.499,304.148,0.002291,0.045375,312.216,0.030291
input/fake_instances/fake_406_4.csv,406,3315.95,2270.62,0.699584,40.9861,2454.21,39.4819
input/fake_instances/fake_38_3.csv,38,831.767,629.111,0.012541,0.318708,675.659,0.331375
input/fake_instances/fake_443_4.csv,443,3312.04,2232.11,0.827208,47.3852,2438.16,42.7185
input/fake_instances/fake_183_9.csv,183,1759.41,1295.82,0.16225,7.27921,1390.94,7.13063
input/fake_instances/fake_465_7.csv,465,3501.47,2458.87,0.834042,48.9272,2675.43,53.9258
input/fake_instances/fake_190_3.csv,190,1903.38,1274.04,0.51,12.1194,1376.59,21.5406
input/fake_instances/fake_420_7.csv,420,3391.38,2285.88,0.765958,44.2885,2558.53,40.631
input/fake_instances/fake_310_2.csv,310,2491.91,1684.13,0.415375,22.7932,1818.23,24.9258
input/fake_instances/fake_234_6.csv,234,2248.75,1453.95,0.255042,12.0604,1582.47,11.1
input/fake_instances/fake_128_3.csv,128,2239,1880.36,0.101208,4.48233,2024.09,3.75392
input/fake_instances/fake_355_2.csv,355,2943.73,1840.23,0.54975,39.2749,2000.26,37.8604
input/fake_instances/fake_498_7.csv,498,3009.94,2038.32,0.880208,64.8678,2204.52,58.3233
input/fake_instances/fake_271_6.csv,271,2319.06,1708.63,0.321083,15.8467,1826.92,16.9724
input/fake_instances/fake_93_9.csv,93,1233.65,891.932,0.047416,1.79612,938.054,2.00271
input/fake_instances/fake_80_3.csv,80,1068.16,843.446,0.040583,1.31088,913.243,1.428
input/fake_instances/fake_373_1.csv,373,3324.8,2396.91,0.606291,37.1438,2631.72,32.2869
input/fake_instances/fake_346_8.csv,346,3466.62,2481.95,0.53375,31.5947,2701.9,28.4386
input/fake_instances/fake_257_5.csv,257,2418.81,1610.3,0.300625,15.0069,1738.79,14.8765
input/fake_instances/fake_336_1.csv,336,2739.34,1972.37,0.501167,25.9547,2164.92,26.8236
input/fake_instances/fake_303_8.csv,303,2358.05,1673.17,0.397709,17.9055,1824.57,19.2518
input/fake_instances/fake_212_5.csv,212,1751.93,1215.49,0.209,10.6367,1298.73,9.49646
input/fake_instances/fake_25_6.csv,25,649.148,523.453,0.00725,0.165083,546.175,0.153333
input/fake_instances/fake_393_4.csv,393,2792.52,1799.39,0.622209,39.6165,1935.11,42.1457
input/fake_instances/fake_60_6.csv,60,1340.31,1017.1,0.023708,0.960708,1114.22,0.888542
input/fake_instances/fake_282_9.csv,282,2591.54,1571.83,0.371125,19.4663,1716.57,19.2066
input/fake_instances/fake_46_5.csv,46,1048.14,869.622,0.016292,0.63525,938.59,0.505709
input/fake_instances/fake_291_3.csv,291,3199.28,2258.28,0.399917,19.2152,2498.77,19.3268
input/fake_instances/fake_478_2.csv,478,4448.91,3254.3,0.920292,64.7108,3587.28,50.991
input/fake_instances/fake_150_3.csv,150,1530.71,1108.64,0.115083,5.44358,1178.16,5.84912
input/fake_instances/fake_368_2.csv,368,3341.3,2385.72,0.59925,31.5888,2533.26,36.671
input/fake_instances/fake_115_3.csv,115,1576.9,1029.8,0.074625,2.80179,1133.84,3.67983
input/fake_instances/fake_209_6.csv,209,2610.08,1851.98,0.225584,9.94637,2003.34,9.57592
input/fake_instances/fake_133_0.csv,133,1672.03,1202.57,0.092834,3.99204,1289.33,4.34317
input/fake_instances/fake_106_9.csv,106,1369.28,951.483,0.061791,2.16571,1044.37,2.52062
input/fake_instances/fake_176_0.csv,176,1652.4,1150.53,0.14025,6.15337,1220.81,7.70712
input/fake_instances/fake_483_4.csv,483,3722.31,2537.29,0.886083,61.4051,2749.66,58.0232
input/fake_instances/fake_143_9.csv,143,1636.16,1046.53,0.104709,4.867,1142.7,4.37433
input/fake_instances/fake_463_1.csv,463,3223.73,2150.14,0.819834,50.6435,2365.2,50.1755
input/fake_instances/fake_196_5.csv,196,2244.16,1529.84,0.191875,8.99942,1642.48,9.88975
input/fake_instances/fake_456_8.csv,456,3491.11,2520.58,0.788166,44.7193,2705.17,50.7106
input/fake_instances/fake_426_1.csv,426,3864.8,2706.59,0.797084,41.902,2970.42,50.8222
input/fake_instances/fake_18_6.csv,18,404.609,354.178,0.004083,0.115208,369.508,0.108875
input/fake_instances/fake_413_8.csv,413,3952.98,2642.82,0.717791,38.1033,2918.95,43.396
input/fake_instances/fake_400_2.csv,400,3938.12,2813.8,0.701916,36.513,3092.19,37.311
input/fake_instances/fake_445_2.csv,445,3604.7,2397.71,0.817833,54.7357,2660.53,45.7451
input/fake_instances/fake_388_7.csv,388,2916.9,1989.98,0.62875,30.7123,2143.77,32.3107
input/fake_instances/fake_86_5.csv,86,1478.14,1121.38,0.044375,1.87242,1235.06,1.96517
input/fake_instances/fake_375_7.csv,375,3277.17,2322.03,0.628875,31.5928,2578.63,36.7186
input/fake_instances/fake_251_3.csv,251,2510.71,1671.8,0.281542,14.8946,1821.47,13.0994
input/fake_instances/fake_330_7.csv,330,2402.4,1755.7,0.472792,22.5449,1886.25,26.4345
input/fake_instances/fake_108_6.csv,108,1135.99,790.159,0.060208,2.14729,851.898,2.36479
input/fake_instances/fake_214_3.csv,214,2010.78,1379.19,0.215334,7.899,1524.41,10.8723
input/fake_instances/fake_207_9.csv,207,2241.82,1557.49,0.202958,9.88412,1663.81,10.5596
input/fake_instances/fake_316_4.csv,316,2366.16,1621.36,0.422541,21.5258,1751.21,26.0861
input/fake_instances/fake_232_0.csv,232,2062.93,1433.44,0.247125,11.0552,1560.03,12.3401
input/fake_instances/fake_242_9.csv,242,1907.55,1351.1,0.319458,11.8728,1428.93,14.0261
input/fake_instances/fake_353_4.csv,353,2970.23,1966.9,0.517375,36.7723,2154.95,27.7124
input/fake_instances/fake_277_0.csv,277,2202.27,1468.56,0.341292,14.6614,1612.04,17.1031
input/fake_instances/fake_40_3.csv,40,684.728,555.01,0.012833,0.369625,608.724,0.413125
input/fake_instances/fake_297_5.csv,297,2816.99,1869.93,0.39875,18.6916,2085.45,21.779
input/fake_instances/fake_386_8.csv,386,3721.63,2434.38,0.626417,32.6573,2704.99,35.4059
input/fake_instances/fake_23_0.csv,23,545.004,427.788,0.0055,0.144625,459.012,0.128625
input/fake_instances/fake_16_9.csv,16,413.006,295.312,0.003958,0.090208,320.586,0.079583
input/fake_instances/fake_395_2.csv,395,2786.61,1953.65,0.674791,34.1787,2113.02,34.0472
input/fake_instances/fake_66_0.csv,66,774.231,623.399,0.026083,1.39071,653.606,0.993583
input/fake_instances/fake_53_9.csv,53,972.053,745.025,0.020792,0.593875,810.425,0.608916
input/fake_instances/fake_458_7.csv,458,4033.62,2803.47,0.841125,74.9304,3060.5,54.0668
input/fake_instances/fake_122_8.csv,122,1346.42,984.918,0.0765,3.27533,1042.76,4.29858
input/fake_instances/fake_117_1.csv,117,1590.65,1184.05,0.077166,3.07362,1262.11,2.95388
input/fake_instances/fake_167_8.csv,167,2310.77,1611.41,0.180458,6.27463,1791.44,6.40042
input/fake_instances/fake_99_2.csv,99,977.401,758.994,0.054875,1.92083,812.062,2.22742
input/fake_instances/fake_152_1.csv,152,1690.16,1277.66,0.115667,4.78287,1383.33,6.08121
input/fake_instances/fake_481_6.csv,481,3683.54,2528.31,0.901291,62.1743,2784.62,67.2258
input/fake_instances/fake_174_2.csv,174,2364.34,1776.75,0.159792,7.03704,1930.83,6.79812
input/fake_instances/fake_268_7.csv,268,1855.76,1354.05,0.301916,20.0313,1463.88,16.4652
input/fake_instances/fake_309_3.csv,309,2376.04,1710.26,0.418333,19.4586,1852.89,23.3951
input/fake_instances/fake_131_2.csv,131,1569.21,1180.37,0.094417,3.96238,1301.1,3.90362
input/fake_instances/fake_424_3.csv,424,3097.55,2144.49,0.730084,37.4758,2310.15,39.0987
input/fake_instances/fake_194_7.csv,194,2216.16,1446.73,0.194167,8.05438,1554.3,7.77479
input/fake_instances/fake_288_2.csv,288,2460.79,1643.53,0.37225,21.4285,1782.1,18.3119
input/fake_instances/fake_461_3.csv,461,2816.03,2068.66,0.7815,48.9961,2234.07,45.1379
input/fake_instances/fake_472_9.csv,472,2807.76,1956.85,1.42971,90.9782,2133.6,89.4201
input/fake_instances/fake_79_7.csv,79,1064.78,832.092,0.038042,2.08475,900.061,2.51371
input/fake_instances/fake_447_0.csv,447,3704.21,2588.15,0.837666,44.5913,2855.61,58.5671
input/fake_instances/fake_437_9.csv,437,3596.36,2439.8,0.814916,41.8292,2645.37,49.9534
input/fake_instances/fake_402_0.csv,402,3047.27,2008.09,0.664542,35.5073,2218.89,37.2714
input/fake_instances/fake_216_1.csv,216,2023.13,1445.55,0.217792,11.1274,1558.6,11.5206
input/fake_instances/fake_332_5.csv,332,2497.75,1701,0.47175,26.8285,1865.7,26.7264
input/fake_instances/fake_223_8.csv,223,2073.78,1442.27,0.223959,10.1103,1579.91,12.1957
input/fake_instances/fake_253_1.csv,253,2657.58,1832.78,0.289125,15.4347,1991.32,15.6932
input/fake_instances/fake_377_5.csv,377,3420.04,2396.85,0.585541,39.0464,2632.93,34.572
input/fake_instances/fake_84_7.csv,84,1165.71,889.948,0.0405,1.83925,940.184,1.50038
input/fake_instances/fake_266_8.csv,266,1956.49,1360.1,0.302125,14.0256,1447.89,16.4895
